Row ID,Transaction Id (PK),Order ID,Order Date,Year,Month,Quarter,Ship Date,Shipping Delay,Shipping Speed,Ship Mode,Customer ID,Customer Name,Customer Type,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Order-Size,Sales Per Unit,Discount,Profit,Profit Margin,Loss Severity,Loss Flag,Order-Level Total Sales (Grouped by Order ID C),Customer Purchase Frequency (Customer ID = L),Total sales per customer,Discount Amount (Sales × Discount)
6288,TXN-006287,CA-2014-100090,7/8/2014,2014,July,Q3,7/12/2014,4,Normal,Standard Class,EB-13705,Ed Braxton,Loyal,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10003715,FURNITURE,Tables,Hon 2111 Invitation Series Corner Table,502.49,3,Large,167.5,20%,-87.94,-0.18,Low Loss,Loss,699.19,12,3644.97,100.5
6289,TXN-006288,CA-2014-100090,7/8/2014,2014,July,Q3,7/12/2014,4,Normal,Standard Class,EB-13705,Ed Braxton,Loyal,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001597,OFFICE SUPPLIES,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.7,6,Medium,32.78,20%,68.85,0.35,Profit,Profit,699.19,12,3644.97,39.34
6290,TXN-006289,US-2015-139675,3/13/2015,2015,March,Q1,3/18/2015,5,Normal,Second Class,NF-18595,Nicole Fjeld,Loyal,Home Office,United States,Chico,California,95928,West,FUR-CH-10004063,FURNITURE,Chairs,Global Deluxe High-Back Manager's Chair,915.14,4,Large,228.78,20%,102.95,0.11,Profit,Profit,1242.9,12,2031.48,183.03
6291,TXN-006290,US-2015-139675,3/13/2015,2015,March,Q1,3/18/2015,5,Normal,Second Class,NF-18595,Nicole Fjeld,Loyal,Home Office,United States,Chico,California,95928,West,FUR-FU-10001979,FURNITURE,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,Medium,40.97,0%,91.77,0.28,Profit,Profit,1242.9,12,2031.48,0.0
6292,TXN-006291,CA-2017-143756,12/2/2017,2017,December,Q4,12/5/2017,3,Fast,First Class,ME-17725,Max Engle,Loyal,Consumer,United States,Salem,Virginia,24153,South,FUR-CH-10001854,FURNITURE,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,Large,350.98,0%,168.47,0.24,Profit,Profit,701.96,13,1908.45,0.0
6293,TXN-006292,CA-2015-151253,4/22/2015,2015,April,Q2,4/26/2015,4,Normal,Standard Class,AZ-10750,Annie Zypern,Loyal,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002923,TECHNOLOGY,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,3,Small,29.59,20%,7.77,0.09,Profit,Profit,152.92,12,1622.03,17.76
6294,TXN-006293,CA-2015-151253,4/22/2015,2015,April,Q2,4/26/2015,4,Normal,Standard Class,AZ-10750,Annie Zypern,Loyal,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004691,OFFICE SUPPLIES,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,Small,21.38,0%,16.68,0.26,Profit,Profit,152.92,12,1622.03,0.0
6295,TXN-006294,CA-2014-141152,9/16/2014,2014,September,Q3,9/19/2014,3,Fast,First Class,RF-19345,Randy Ferguson,Loyal,Corporate,United States,New York City,New York,10024,East,OFF-BI-10002931,OFFICE SUPPLIES,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.55,1,Small,33.55,20%,12.58,0.37,Profit,Profit,33.55,16,3309.14,6.71
6296,TXN-006295,CA-2014-141313,12/28/2014,2014,December,Q4,1/1/2015,4,Normal,Standard Class,AJ-10780,Anthony Jacobs,Loyal,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-AP-10002651,OFFICE SUPPLIES,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,6,Large,289.53,0%,503.78,0.29,Profit,Profit,2583.19,15,4867.34,0.0
6297,TXN-006296,CA-2014-141313,12/28/2014,2014,December,Q4,1/1/2015,4,Normal,Standard Class,AJ-10780,Anthony Jacobs,Loyal,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-ST-10000689,OFFICE SUPPLIES,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,Large,140.85,0%,84.51,0.12,Profit,Profit,2583.19,15,4867.34,0.0
6298,TXN-006297,CA-2014-141313,12/28/2014,2014,December,Q4,1/1/2015,4,Normal,Standard Class,AJ-10780,Anthony Jacobs,Loyal,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-PA-10003302,OFFICE SUPPLIES,Paper,Xerox 1906,141.76,4,Medium,35.44,0%,66.63,0.47,Profit,Profit,2583.19,15,4867.34,0.0
6299,TXN-006298,CA-2014-169852,10/21/2014,2014,October,Q4,10/26/2014,5,Normal,Standard Class,SF-20965,Sylvia Foulston,Loyal,Corporate,United States,San Diego,California,92024,West,OFF-BI-10001460,OFFICE SUPPLIES,Binders,Plastic Binding Combs,36.36,3,Small,12.12,20%,12.27,0.34,Profit,Profit,36.36,17,3336.53,7.27
6300,TXN-006299,CA-2017-107314,11/30/2017,2017,November,Q4,12/3/2017,3,Fast,First Class,MZ-17335,Maria Zettner,Occasional,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10003489,FURNITURE,Furnishings,Contemporary Borderless Frame,25.83,3,Small,8.61,0%,9.56,0.37,Profit,Profit,25.83,6,593.61,0.0
6301,TXN-006300,US-2014-161305,6/6/2014,2014,June,Q2,6/12/2014,6,Normal,Standard Class,SB-20170,Sarah Bern,Occasional,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002794,OFFICE SUPPLIES,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.59,3,Small,8.2,80%,-38.11,-1.55,Low Loss,Loss,38.57,7,1348.02,19.67
6302,TXN-006301,US-2014-161305,6/6/2014,2014,June,Q2,6/12/2014,6,Normal,Standard Class,SB-20170,Sarah Bern,Occasional,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10000461,OFFICE SUPPLIES,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.98,2,Small,6.99,20%,4.72,0.34,Profit,Profit,38.57,7,1348.02,2.8
6303,TXN-006302,CA-2017-166919,11/23/2017,2017,November,Q4,11/27/2017,4,Normal,Standard Class,AH-10210,Alan Hwang,Loyal,Consumer,United States,Dallas,Texas,75220,Central,TEC-PH-10001305,TECHNOLOGY,Phones,Panasonic KX TS208W Corded phone,195.96,5,Medium,39.19,20%,19.6,0.1,Profit,Profit,195.96,13,4805.35,39.19
6304,TXN-006303,CA-2017-162712,6/18/2017,2017,June,Q2,6/20/2017,2,Fast,Second Class,NK-18490,Neil Knudson,Loyal,Home Office,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10000167,OFFICE SUPPLIES,Paper,Xerox 1925,74.35,3,Small,24.78,20%,23.24,0.31,Profit,Profit,74.35,11,572.05,14.87
6305,TXN-006304,CA-2017-107552,5/5/2017,2017,May,Q2,5/5/2017,0,Fast,Same Day,AI-10855,Arianne Irving,Loyal,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002947,OFFICE SUPPLIES,Paper,Xerox 1923,6.68,1,Small,6.68,0%,3.21,0.48,Profit,Profit,6.68,18,4375.79,0.0
6306,TXN-006305,CA-2016-163328,11/4/2016,2016,November,Q4,11/6/2016,2,Fast,Second Class,TP-21565,Tracy Poddar,Loyal,Corporate,United States,Eugene,Oregon,97405,West,OFF-SU-10002301,OFFICE SUPPLIES,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.58,7,Small,2.51,20%,-4.18,-0.24,Low Loss,Loss,1465.02,10,1936.62,3.52
6307,TXN-006306,CA-2016-163328,11/4/2016,2016,November,Q4,11/6/2016,2,Fast,Second Class,TP-21565,Tracy Poddar,Loyal,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10003298,FURNITURE,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.78,1,Medium,104.78,20%,-14.41,-0.14,Low Loss,Loss,1465.02,10,1936.62,20.96
6308,TXN-006307,CA-2016-163328,11/4/2016,2016,November,Q4,11/6/2016,2,Fast,Second Class,TP-21565,Tracy Poddar,Loyal,Corporate,United States,Eugene,Oregon,97405,West,OFF-PA-10004353,OFFICE SUPPLIES,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.95,3,Small,15.98,20%,16.78,0.35,Profit,Profit,1465.02,10,1936.62,9.59
6309,TXN-006308,CA-2016-163328,11/4/2016,2016,November,Q4,11/6/2016,2,Fast,Second Class,TP-21565,Tracy Poddar,Loyal,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10000229,FURNITURE,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.35,3,Large,216.78,20%,-97.55,-0.15,Low Loss,Loss,1465.02,10,1936.62,130.07
6310,TXN-006309,CA-2016-163328,11/4/2016,2016,November,Q4,11/6/2016,2,Fast,Second Class,TP-21565,Tracy Poddar,Loyal,Corporate,United States,Eugene,Oregon,97405,West,OFF-LA-10003930,OFFICE SUPPLIES,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.18,8,Large,78.65,20%,228.08,0.36,Profit,Profit,1465.02,10,1936.62,125.84
6311,TXN-006310,CA-2016-163328,11/4/2016,2016,November,Q4,11/6/2016,2,Fast,Second Class,TP-21565,Tracy Poddar,Loyal,Corporate,United States,Eugene,Oregon,97405,West,OFF-PA-10000176,OFFICE SUPPLIES,Paper,Xerox 1887,15.18,1,Small,15.18,20%,5.31,0.35,Profit,Profit,1465.02,10,1936.62,3.04
6312,TXN-006311,CA-2014-112837,9/11/2014,2014,September,Q3,9/16/2014,5,Normal,Standard Class,LW-17125,Liz Willingham,Occasional,Consumer,United States,Oxnard,California,93030,West,FUR-FU-10004006,FURNITURE,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,Medium,42.65,0%,21.75,0.17,Profit,Profit,127.95,5,1259.04,0.0
6313,TXN-006312,CA-2017-120019,2/16/2017,2017,February,Q1,2/21/2017,5,Normal,Standard Class,NG-18355,Nat Gilpin,Loyal,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001932,OFFICE SUPPLIES,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,Large,193.17,0%,81.13,0.14,Profit,Profit,594.5,16,1869.57,0.0
6314,TXN-006313,CA-2017-120019,2/16/2017,2017,February,Q1,2/21/2017,5,Normal,Standard Class,NG-18355,Nat Gilpin,Loyal,Corporate,United States,Fairfield,Connecticut,6824,East,TEC-PH-10000923,TECHNOLOGY,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1,Small,14.99,0%,7.35,0.49,Profit,Profit,594.5,16,1869.57,0.0
6315,TXN-006314,CA-2014-100762,11/24/2014,2014,November,Q4,11/29/2014,5,Normal,Standard Class,NG-18355,Nat Gilpin,Loyal,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10000380,OFFICE SUPPLIES,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92,4,Medium,37.98,0%,45.58,0.3,Profit,Profit,508.62,16,1869.57,0.0
6316,TXN-006315,CA-2014-100762,11/24/2014,2014,November,Q4,11/29/2014,5,Normal,Standard Class,NG-18355,Nat Gilpin,Loyal,Corporate,United States,Jackson,Michigan,49201,Central,OFF-LA-10003930,OFFICE SUPPLIES,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,Medium,98.31,0%,96.34,0.49,Profit,Profit,508.62,16,1869.57,0.0
6317,TXN-006316,CA-2014-100762,11/24/2014,2014,November,Q4,11/29/2014,5,Normal,Standard Class,NG-18355,Nat Gilpin,Loyal,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10001815,OFFICE SUPPLIES,Paper,Xerox 1885,144.12,3,Medium,48.04,0%,69.18,0.48,Profit,Profit,508.62,16,1869.57,0.0
6318,TXN-006317,CA-2014-100762,11/24/2014,2014,November,Q4,11/29/2014,5,Normal,Standard Class,NG-18355,Nat Gilpin,Loyal,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10004082,OFFICE SUPPLIES,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,Small,7.98,0%,7.98,0.5,Profit,Profit,508.62,16,1869.57,0.0
6319,TXN-006318,CA-2017-161459,11/25/2017,2017,November,Q4,11/29/2017,4,Normal,Second Class,EB-13750,Edward Becker,Loyal,Corporate,United States,Laguna Niguel,California,92677,West,TEC-PH-10004071,TECHNOLOGY,Phones,PayAnywhere Card Reader,39.96,5,Small,7.99,20%,3.5,0.09,Profit,Profit,74.04,20,3236.32,7.99
6320,TXN-006319,CA-2017-161459,11/25/2017,2017,November,Q4,11/29/2017,4,Normal,Second Class,EB-13750,Edward Becker,Loyal,Corporate,United States,Laguna Niguel,California,92677,West,OFF-PA-10002377,OFFICE SUPPLIES,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,6,Small,5.68,0%,15.34,0.45,Profit,Profit,74.04,20,3236.32,0.0
6321,TXN-006320,CA-2017-160017,9/28/2017,2017,September,Q3,10/2/2017,4,Normal,Standard Class,SP-20860,Sung Pak,Loyal,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,OFFICE SUPPLIES,Paper,Xerox 220,10.37,2,Small,5.18,20%,3.63,0.35,Profit,Profit,10.37,24,4282.92,2.07
6322,TXN-006321,CA-2014-123316,10/13/2014,2014,October,Q4,10/17/2014,4,Normal,Standard Class,SP-20545,Sibella Parks,Loyal,Corporate,United States,Mount Vernon,New York,10550,East,OFF-BI-10002764,OFFICE SUPPLIES,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.75,3,Small,2.58,20%,2.81,0.36,Profit,Profit,7.75,10,1306.09,1.55
6323,TXN-006322,CA-2014-141299,6/3/2014,2014,June,Q2,6/7/2014,4,Normal,Second Class,RB-19795,Ross Baird,Loyal,Home Office,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,OFFICE SUPPLIES,Envelopes,Security-Tint Envelopes,15.28,2,Small,7.64,0%,7.49,0.49,Profit,Profit,15.28,18,5633.31,0.0
6324,TXN-006323,CA-2014-104402,6/17/2014,2014,June,Q2,6/23/2014,6,Normal,Standard Class,DB-13660,Duane Benoit,Loyal,Consumer,United States,Newark,Delaware,19711,East,TEC-MA-10000423,TECHNOLOGY,Machines,Texas Instruments TI-34 Scientific Calculator,65.97,3,Small,21.99,0%,31.01,0.47,Profit,Profit,65.97,10,1155.21,0.0
6325,TXN-006324,CA-2015-110289,10/29/2015,2015,October,Q4,11/2/2015,4,Normal,Standard Class,NB-18655,Nona Balk,Loyal,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002986,OFFICE SUPPLIES,Paper,Xerox 1898,33.4,5,Small,6.68,0%,16.03,0.48,Profit,Profit,244.24,17,1972.61,0.0
6326,TXN-006325,CA-2015-110289,10/29/2015,2015,October,Q4,11/2/2015,4,Normal,Standard Class,NB-18655,Nona Balk,Loyal,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001434,OFFICE SUPPLIES,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84,4,Medium,52.71,0%,103.31,0.49,Profit,Profit,244.24,17,1972.61,0.0
6327,TXN-006326,CA-2014-167927,1/20/2014,2014,January,Q1,1/26/2014,6,Normal,Standard Class,XP-21865,Xylona Preis,Loyal,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10000760,OFFICE SUPPLIES,Storage,Eldon Fold 'N Roll Cart System,13.98,1,Small,13.98,0%,4.05,0.29,Profit,Profit,708.62,28,2374.66,0.0
6328,TXN-006327,CA-2014-167927,1/20/2014,2014,January,Q1,1/26/2014,6,Normal,Standard Class,XP-21865,Xylona Preis,Loyal,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002918,FURNITURE,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,Medium,90.98,0%,30.02,0.11,Profit,Profit,708.62,28,2374.66,0.0
6329,TXN-006328,CA-2014-167927,1/20/2014,2014,January,Q1,1/26/2014,6,Normal,Standard Class,XP-21865,Xylona Preis,Loyal,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10000605,OFFICE SUPPLIES,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05,5,Small,3.81,0%,8.95,0.47,Profit,Profit,708.62,28,2374.66,0.0
6330,TXN-006329,CA-2014-167927,1/20/2014,2014,January,Q1,1/26/2014,6,Normal,Standard Class,XP-21865,Xylona Preis,Loyal,Consumer,United States,Westland,Michigan,48185,Central,OFF-AP-10002311,OFFICE SUPPLIES,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.72,4,Medium,61.93,10%,93.58,0.38,Profit,Profit,708.62,28,2374.66,24.77
6331,TXN-006330,CA-2014-167927,1/20/2014,2014,January,Q1,1/26/2014,6,Normal,Standard Class,XP-21865,Xylona Preis,Loyal,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10003123,OFFICE SUPPLIES,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58,2,Small,33.29,0%,15.98,0.24,Profit,Profit,708.62,28,2374.66,0.0
6332,TXN-006331,CA-2014-167927,1/20/2014,2014,January,Q1,1/26/2014,6,Normal,Standard Class,XP-21865,Xylona Preis,Loyal,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10004456,OFFICE SUPPLIES,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,Small,14.64,0%,12.74,0.29,Profit,Profit,708.62,28,2374.66,0.0
6333,TXN-006332,CA-2014-167927,1/20/2014,2014,January,Q1,1/26/2014,6,Normal,Standard Class,XP-21865,Xylona Preis,Loyal,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002268,FURNITURE,Furnishings,Ultra Door Push Plate,14.73,3,Small,4.91,0%,4.86,0.33,Profit,Profit,708.62,28,2374.66,0.0
6334,TXN-006333,CA-2014-167927,1/20/2014,2014,January,Q1,1/26/2014,6,Normal,Standard Class,XP-21865,Xylona Preis,Loyal,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10004364,OFFICE SUPPLIES,Binders,Storex Dura Pro Binders,29.7,5,Small,5.94,0%,13.36,0.45,Profit,Profit,708.62,28,2374.66,0.0
6335,TXN-006334,CA-2014-133305,7/11/2014,2014,July,Q3,7/15/2014,4,Normal,Standard Class,MH-17455,Mark Hamilton,Loyal,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001970,OFFICE SUPPLIES,Paper,Xerox 1881,49.12,4,Small,12.28,0%,23.09,0.47,Profit,Profit,67.4,11,2456.18,0.0
6336,TXN-006335,CA-2014-133305,7/11/2014,2014,July,Q3,7/15/2014,4,Normal,Standard Class,MH-17455,Mark Hamilton,Loyal,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002954,OFFICE SUPPLIES,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5,Small,3.66,20%,6.4,0.35,Profit,Profit,67.4,11,2456.18,3.66
6337,TXN-006336,CA-2016-165995,8/30/2016,2016,August,Q3,9/6/2016,7,Slow,Standard Class,BG-11740,Bruce Geld,Occasional,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10000672,FURNITURE,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,Small,11.76,0%,15.99,0.34,Profit,Profit,387.0,7,1006.35,0.0
6338,TXN-006337,CA-2016-165995,8/30/2016,2016,August,Q3,9/6/2016,7,Slow,Standard Class,BG-11740,Bruce Geld,Occasional,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,TECHNOLOGY,Phones,Panasonic KX TS3282W Corded phone,339.96,5,Medium,67.99,20%,42.5,0.13,Profit,Profit,387.0,7,1006.35,67.99
6339,TXN-006338,CA-2017-143112,10/5/2017,2017,October,Q4,10/9/2017,4,Normal,Standard Class,TS-21370,Todd Sumrall,Loyal,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,TECHNOLOGY,Phones,Samsung HM1900 Bluetooth Headset,87.8,4,Small,21.95,0%,43.9,0.5,Profit,Profit,5509.14,15,11891.75,0.0
6340,TXN-006339,CA-2017-143112,10/5/2017,2017,October,Q4,10/9/2017,4,Normal,Standard Class,TS-21370,Todd Sumrall,Loyal,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002880,FURNITURE,Chairs,"Global High-Back Leather Tilter, Burgundy",221.38,2,Medium,110.69,10%,2.46,0.01,Profit,Profit,5509.14,15,11891.75,22.14
6341,TXN-006340,CA-2017-143112,10/5/2017,2017,October,Q4,10/9/2017,4,Normal,Standard Class,TS-21370,Todd Sumrall,Loyal,Corporate,United States,New York City,New York,10035,East,TEC-MA-10001047,TECHNOLOGY,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4,Large,1299.99,0%,1351.99,0.26,Profit,Profit,5509.14,15,11891.75,0.0
6342,TXN-006341,US-2017-105830,12/31/2016,2016,December,Q4,1/2/2017,2,Fast,First Class,DB-13660,Duane Benoit,Loyal,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10002554,OFFICE SUPPLIES,Storage,Tennsco Industrial Shelving,156.51,4,Medium,39.13,20%,-35.22,-0.23,Low Loss,Loss,156.51,10,1155.21,31.3
6343,TXN-006342,CA-2015-146255,3/7/2015,2015,March,Q1,3/10/2015,3,Fast,First Class,EM-14140,Eugene Moren,Loyal,Home Office,United States,Newark,Delaware,19711,East,TEC-AC-10004469,TECHNOLOGY,Accessories,Microsoft Sculpt Comfort Mouse,119.85,3,Medium,39.95,0%,52.73,0.44,Profit,Profit,807.54,21,4588.44,0.0
6344,TXN-006343,CA-2015-146255,3/7/2015,2015,March,Q1,3/10/2015,3,Fast,First Class,EM-14140,Eugene Moren,Loyal,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10000309,OFFICE SUPPLIES,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,Small,15.22,0%,14.92,0.49,Profit,Profit,807.54,21,4588.44,0.0
6345,TXN-006344,CA-2015-146255,3/7/2015,2015,March,Q1,3/10/2015,3,Fast,First Class,EM-14140,Eugene Moren,Loyal,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10001765,OFFICE SUPPLIES,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,2,Small,34.64,0%,33.25,0.48,Profit,Profit,807.54,21,4588.44,0.0
6346,TXN-006345,CA-2015-146255,3/7/2015,2015,March,Q1,3/10/2015,3,Fast,First Class,EM-14140,Eugene Moren,Loyal,Home Office,United States,Newark,Delaware,19711,East,TEC-PH-10001619,TECHNOLOGY,Phones,LG G3,587.97,3,Large,195.99,0%,170.51,0.29,Profit,Profit,807.54,21,4588.44,0.0
6347,TXN-006346,CA-2017-104822,10/20/2017,2017,October,Q4,10/20/2017,0,Fast,Same Day,RB-19465,Rick Bensley,Loyal,Home Office,United States,New York City,New York,10024,East,OFF-LA-10002034,OFFICE SUPPLIES,Labels,Avery 478,24.55,5,Small,4.91,0%,12.03,0.49,Profit,Profit,24.55,23,4715.47,0.0
6348,TXN-006347,CA-2015-104486,5/1/2015,2015,May,Q2,5/6/2015,5,Normal,Standard Class,PO-18850,Patrick O'Brill,Loyal,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,OFFICE SUPPLIES,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.18,1,Small,12.18,20%,4.41,0.36,Profit,Profit,84.56,22,7473.83,2.44
6349,TXN-006348,CA-2015-104486,5/1/2015,2015,May,Q2,5/6/2015,5,Normal,Standard Class,PO-18850,Patrick O'Brill,Loyal,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,OFFICE SUPPLIES,Storage,Eldon Simplefile Box Office,37.32,3,Small,12.44,0%,10.45,0.28,Profit,Profit,84.56,22,7473.83,0.0
6350,TXN-006349,CA-2015-104486,5/1/2015,2015,May,Q2,5/6/2015,5,Normal,Standard Class,PO-18850,Patrick O'Brill,Loyal,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10002573,OFFICE SUPPLIES,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,Small,17.53,0%,10.52,0.3,Profit,Profit,84.56,22,7473.83,0.0
6351,TXN-006350,CA-2017-161557,9/3/2017,2017,September,Q3,9/8/2017,5,Normal,Standard Class,AG-10900,Arthur Gainer,Loyal,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004622,FURNITURE,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,Medium,21.68,60%,-105.69,-0.98,Low Loss,Loss,108.4,21,4510.79,65.04
6352,TXN-006351,CA-2017-161130,11/3/2017,2017,November,Q4,11/8/2017,5,Normal,Standard Class,BF-11275,Beth Fritzler,Occasional,Corporate,United States,Miami,Florida,33178,South,TEC-PH-10002549,TECHNOLOGY,Phones,Polycom SoundPoint IP 450 VoIP phone,361.38,2,Medium,180.69,20%,27.1,0.07,Profit,Profit,361.38,4,791.99,72.28
6353,TXN-006352,US-2015-161347,9/13/2015,2015,September,Q3,9/19/2015,6,Normal,Standard Class,HG-14845,Harry Greene,Loyal,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004209,OFFICE SUPPLIES,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.41,1,Small,2.41,70%,-2.01,-0.83,Low Loss,Loss,2.41,10,785.62,1.69
6354,TXN-006353,US-2015-109015,9/6/2015,2015,September,Q3,9/12/2015,6,Normal,Standard Class,BS-11590,Brendan Sweed,Loyal,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001962,OFFICE SUPPLIES,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,1,Small,8.39,0%,2.1,0.25,Profit,Profit,346.37,10,2454.93,0.0
